inchi_key,canonical_smiles,name,vivo_dilirank,vivo_livertox,vivo_dailymed,vivo_pubmed,vivo_ctd,vivo_faers,vivo_chembl,vivo_marketed_clean_neg,has_dilirank,has_livertox,has_dm_boxed
IIDJRNMFWXDHID-UHFFFAOYSA-N,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,RISEDRONIC ACID,Ambiguous-DILI-Concern,,,,,,1.0,1.0,False,False,False
VABCILAOYCMVPS-UHFFFAOYSA-N,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,acenocoumarol,unknown,,,weak,strong,,,1.0,False,False,False
RMAQACBXLXPBSY-UHFFFAOYSA-N,O[Si](O)(O)O,Calcium Silicate,unknown,,,,weak,,,1.0,False,False,False
VZCYOOQTPOCHFL-UPHRSURJSA-N,O=C(O)/C=C\C(=O)O,Maleic Acid,unknown,,,,,,1.0,1.0,False,False,False
MRMBZHPJVKCOMA-YJFSRANCSA-N,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,biapenem,unknown,,,,,,1.0,1.0,False,False,False
IOVCWXUNBOPUCH-UHFFFAOYSA-N,O=NO,SODIUM NITRITE,unknown,,,,strong,,,1.0,False,False,False
WDZVGELJXXEGPV-UHFFFAOYSA-N,NC(N)=NN=Cc1c(Cl)cccc1Cl,"2-[(2,6-Dichlorophenyl)methylideneamino]guanidine",unknown,,,,weak,,,1.0,False,False,False
RIUPLDUFZCXCHM-UHFFFAOYSA-N,O=c1oc2cc(O)ccc2c2ccc(O)cc12,Urolithin A,unknown,,,,weak,,,1.0,False,False,False
JTEGQNOMFQHVDC-UHFFFAOYSA-N,Nc1ccn(C2CSC(CO)O2)c(=O)n1,Lamivudine,vLess-DILI-Concern,E,boxed_hepatotox,medium,strong,medium,,,True,True,True
WFWLQNSHRPWKFK-UHFFFAOYSA-N,O=c1[nH]c(=O)n(C2CCCO2)cc1F,tegafur,unknown,,,medium,strong,,,1.0,False,False,False
WGZDBVOTUVNQFP-UHFFFAOYSA-N,CCOC(=O)NNc1nncc2ccccc12,todralazine,unknown,,,,,,1.0,1.0,False,False,False
NJSMWLQOCQIOPE-OCHFTUDZSA-N,C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,bisantrene,unknown,,,,,,1.0,1.0,False,False,False
ZIYVHBGGAOATLY-UHFFFAOYSA-N,CC(C(=O)O)C(=O)O,Methylmalonic Acid,unknown,,,,medium,,,1.0,False,False,False
FSIRXIHZBIXHKT-MHTVFEQDSA-N,CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,edatrexate,unknown,,,,,,1.0,1.0,False,False,False
CJKGNDLRMLFWEX-UHFFFAOYSA-N,COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CC(C)(O)C(O)C(C)O2)C(C)CC(CCO)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,Epoetin alfa,vNo-DILI-Concern,,warning_hepatotox,,,,,,True,False,False
CXQGFLBVUNUQIA-UHFFFAOYSA-N,CN(C)C(=O)CCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,clofibride,unknown,,,,,,1.0,1.0,False,False,False
BQDBKDMTIJBJLA-UHFFFAOYSA-N,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,metopimazine,unknown,,,,,,1.0,1.0,False,False,False
GIIZNNXWQWCKIB-UHFFFAOYSA-N,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,SALMETEROL,unknown,,,,,,1.0,1.0,False,False,False
XOAAWQZATWQOTB-UHFFFAOYSA-N,NCCS(=O)(=O)O,taurine,unknown,,,,medium,,,1.0,False,False,False
RHXHGRAEPCAFML-UHFFFAOYSA-N,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,RIBOCICLIB,vMost-DILI-Concern,C,,medium,,medium,,1.0,True,True,False
VGEREEWJJVICBM-UHFFFAOYSA-N,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,Phloretin,unknown,,,,medium,,,1.0,False,False,False
QQBDLJCYGRGAKP-UHFFFAOYSA-N,O=C(O)c1cc(N=Nc2ccc(O)c(C(=O)O)c2)ccc1O,olsalazine,vLess-DILI-Concern,,,,strong,,,1.0,True,False,False
HTQBXNHDCUEHJF-UHFFFAOYSA-N,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(N)Cc1c[nH]cn1)C(C)O)C(C)O)C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(CO)C(N)=O,Exenatide synthetic,vNo-DILI-Concern,,,,medium,weak,,,True,False,False
GSNHKUDZZFZSJB-QUMGSSFMSA-N,Cc1nnc(C(C)C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,MARAVIROC,unknown,,,,,,1.0,1.0,False,False,False
UCKMPCXJQFINFW-UHFFFAOYSA-N,[S-2],Sodium Sulfide,unknown,,,,weak,,,1.0,False,False,False
QYQDKDWGWDOFFU-IUODEOHRSA-N,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,CEFOTIAM,unknown,,,,,,1.0,1.0,False,False,False
JRWZLRBJNMZMFE-UHFFFAOYSA-N,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,DOBUTAMINE,vNo-DILI-Concern,,,,medium,,,1.0,True,False,False
QCDYQQDYXPDABM-UHFFFAOYSA-N,Oc1cc(O)cc(O)c1,phloroglucinol,unknown,,,,weak,,,1.0,False,False,False
XXYTXQGCRQLRHA-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1N,metahexamide,unknown,,,,,,1.0,1.0,False,False,False
ACSIXWWBWUQEHA-UHFFFAOYSA-N,O=P(O)(O)C(Cl)(Cl)P(=O)(O)O,clodronic acid,unknown,,,,strong,,,1.0,False,False,False
VXTWEDPZMSVFEF-UHFFFAOYSA-N,CC(Cc1ccccc1)NN,pheniprazine,unknown,,,,strong,,1.0,1.0,False,False,False
OIPILFWXSMYKGL-UHFFFAOYSA-N,CC(=O)OCC[N+](C)(C)C,ACETYLCHOLINE,vNo-DILI-Concern,,,,medium,,,1.0,True,False,False
NZCRJKRKKOLAOJ-UHFFFAOYSA-N,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,Rifaximin,Ambiguous-DILI-Concern,E,,,,weak,,,False,True,False
JCCNYMKQOSZNPW-UHFFFAOYSA-N,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,LORATADINE,vNo-DILI-Concern,,,weak,strong,,,1.0,True,False,False
SMANXXCATUTDDT-QPJJXVBHSA-N,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,flunarizine,unknown,,,,,,1.0,1.0,False,False,False
SSEBTPPFLLCUMN-UHFFFAOYSA-N,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,bufuralol,unknown,,,,weak,,,1.0,False,False,False
HDFGOPSGAURCEO-UHFFFAOYSA-N,CCN1C(=O)C=CC1=O,N-Ethylmaleimide,unknown,,,,medium,,,1.0,False,False,False
YPBATNHYBCGSSN-VWPFQQQWSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,MEZLOCILLIN,unknown,,,,,,1.0,1.0,False,False,False
GMVPRGQOIOIIMI-DWKJAMRDSA-N,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,ALPROSTADIL,unknown,,,,,,1.0,1.0,False,False,False
QZVCTJOXCFMACW-UHFFFAOYSA-N,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,PHENOXYBENZAMINE,vNo-DILI-Concern,,,,weak,,,1.0,True,False,False
OFVLGDICTFRJMM-WESIUVDSSA-N,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,TETRACYCLINE,unknown,,,,,,1.0,1.0,False,False,False
FERIUCNNQQJTOY-UHFFFAOYSA-N,CCCC(=O)O,Butyric Acid,unknown,,,,medium,,,1.0,False,False,False
RTAQQCXQSZGOHL-UHFFFAOYSA-N,[Ti],Titanium,unknown,,,,medium,,,1.0,False,False,False
AFSDNFLWKVMVRB-UHFFFAOYSA-N,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,Ellagic Acid,unknown,,,,medium,,,1.0,False,False,False
VVFDMWZLBPUKTD-ZKRNHDOASA-N,CC(OC(=O)OC1CCCCC1)OC(=O)C1=C(CSc2nnnn2CCN(C)C)CS[C@@H]2[C@H](NC(=O)Cc3csc(N)n3)C(=O)N12,cefotiam hexetil,unknown,,,,,,1.0,1.0,False,False,False
ALYNCZNDIQEVRV-UHFFFAOYSA-N,Nc1ccc(C(=O)O)cc1,aminobenzoic acid,unknown,,,weak,weak,,1.0,1.0,False,False,False
QELUYTUMUWHWMC-UHFFFAOYSA-N,CC1=NN(c2ccccc2)C(=O)C1,EDARAVONE,vNo-DILI-Concern,E,,,strong,,,1.0,True,True,False
HTJXMOGUGMSZOG-UHFFFAOYSA-N,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,tiaramide,unknown,,,,,,1.0,1.0,False,False,False
CDAISMWEOUEBRE-UHFFFAOYSA-N,OC1C(O)C(O)C(O)C(O)C1O,An inositol,unknown,,,,medium,,,1.0,False,False,False
PNXBXCRWXNESOV-UHFFFAOYSA-N,O=c1cc(Cc2ccccc2)[nH]c(=S)[nH]1,benzylthiouracil,unknown,,,,,,1.0,1.0,False,False,False
ATALOFNDEOCMKK-UHFFFAOYSA-N,CC(OC1OCCN(Cc2n[nH]c(=O)[nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Aprepitant,Ambiguous-DILI-Concern,E,,,,weak,,,False,True,False
FCCNSUIJIOOXEZ-SJYYZXOBSA-N,O=S(=O)(O)O[C@@H]1[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]2CO[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)OC[C@H]1O,Xylan Sulfate,unknown,,,,,,1.0,1.0,False,False,False
IPOKCKJONYRRHP-UHFFFAOYSA-N,O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,5-((4-((2-Carboxyethyl)carbamoyl)phenyl)diazenyl)-2-hydroxybenzoic acid,Ambiguous-DILI-Concern,,warning_hepatotox,,,,,1.0,False,False,False
REOJLIXKJWXUGB-UHFFFAOYSA-N,CCCCC1C(=O)NN(c2ccccc2)C1=O,mofebutazone,unknown,,,,,,1.0,1.0,False,False,False
VYZAMTAEIAYCRO-UHFFFAOYSA-N,[Cr],Chromium,unknown,,,,strong,,,1.0,False,False,False
ANGKOCUUWGHLCE-UHFFFAOYSA-N,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,GLYCOPYRRONIUM BROMIDE,vNo-DILI-Concern,,,,,weak,,1.0,True,False,False
RGLYKWWBQGJZGM-ISLYRVAYSA-N,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,DIETHYLSTILBESTROL,unknown,,,,,,1.0,1.0,False,False,False
FIAFUQMPZJWCLV-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,suramin,unknown,,,,medium,,1.0,1.0,False,False,False
XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,WATER,vNo-DILI-Concern,,,,medium,,,1.0,True,False,False
GCPXMJHSNVMWNM-UHFFFAOYSA-N,O[As](O)O,Arsenous acid,unknown,,,,strong,,,1.0,False,False,False
PLIGPBGDXASWPX-UHFFFAOYSA-N,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,iprindole,unknown,,,,,,1.0,1.0,False,False,False
XQLWNAFCTODIRK-UHFFFAOYSA-N,COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,gallopamil,unknown,,,,,,1.0,1.0,False,False,False
ZVHNDZWQTBEVRY-UHFFFAOYSA-N,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,MOMELOTINIB,unknown,D,,,,,,1.0,False,True,False
NPYPAHLBTDXSSS-UHFFFAOYSA-N,[K+],POTASSIUM CHLORIDE,unknown,,,,medium,,,1.0,False,False,False
PEDCQBHIVMGVHV-UHFFFAOYSA-N,OCC(O)CO,GLYCERIN,unknown,,,,medium,,1.0,1.0,False,False,False
JWZZKOKVBUJMES-UHFFFAOYSA-N,CC(C)NCC(O)c1ccc(O)c(O)c1,ISOPROTERENOL,vNo-DILI-Concern,,,,strong,,,1.0,True,False,False
SEBMTIQKRHYNIT-UHFFFAOYSA-N,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,AZATADINE,unknown,,,,,,1.0,1.0,False,False,False
OHRURASPPZQGQM-UHFFFAOYSA-N,CC=C1NC(=O)C2CSSCCC=CC(CC(=O)NC(C(C)C)C(=O)N2)OC(=O)C(C(C)C)NC1=O,Romidepsin,vNo-DILI-Concern,C,warning_hepatotox,,,,,,True,True,False
IZTQOLKUZKXIRV-UHFFFAOYSA-N,CSCCC(NC(=O)C(Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)C(N)CC(=O)O)C(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,Sincalide,vNo-DILI-Concern,,,,medium,,,,True,False,False
VZGDMQKNWNREIO-UHFFFAOYSA-N,ClC(Cl)(Cl)Cl,carbon tetrachloride,unknown,,,,strong,,1.0,1.0,False,False,False
ZAIPMKNFIOOWCQ-UEKVPHQBSA-N,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,CEPHALEXIN ANHYDROUS,unknown,,,,,,1.0,1.0,False,False,False
SYLKGLMBLAAGSC-QLVMHMETSA-N,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)[O-])[C@H]3SC2)cc1,cefsulodin,unknown,,,,,,1.0,1.0,False,False,False
ZOBPZXTWZATXDG-UHFFFAOYSA-N,O=C1CSC(=O)N1,Thiazolidinedione,unknown,,,,medium,,,1.0,False,False,False
VMMKGHQPQIEGSQ-UHFFFAOYSA-N,O=P(O)(O)C(O)(Cc1cnc2ccccn12)P(=O)(O)O,MINODRONIC ACID,unknown,,,,weak,,,1.0,False,False,False
DRLFMBDRBRZALE-UHFFFAOYSA-N,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,MELATONIN,unknown,E,,,medium,,1.0,1.0,False,True,False
UBPYILGKFZZVDX-UHFFFAOYSA-N,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,BOSUTINIB,vMost-DILI-Concern,D,,,,,,1.0,True,True,False
QVYRGXJJSLMXQH-UHFFFAOYSA-N,Cc1ccccc1C(OCCN(C)C)c1ccccc1,ORPHENADRINE,vNo-DILI-Concern,E,,,strong,,,1.0,True,True,False
BZCALJIHZVNMGJ-HSZRJFAPSA-N,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@H]3CC(=O)O)c1,Fasiglifam,unknown,,,,,,1.0,1.0,False,False,False
BODKAQWWZBLGOU-UHFFFAOYSA-N,[Hg+]c1ccccc1,phenylmercuric nitrate,unknown,,,,medium,,,1.0,False,False,False
ZDWVWKDAWBGPDN-UHFFFAOYSA-O,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,Propidium,unknown,,,,weak,,,1.0,False,False,False
KHPXUQMNIQBQEV-UHFFFAOYSA-N,O=C(O)CC(=O)C(=O)O,Oxaloacetate Ion,unknown,,,,weak,,,1.0,False,False,False
DHSUYTOATWAVLW-WFVMDLQDSA-N,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,CILASTATIN,unknown,,,,,,1.0,1.0,False,False,False
XUIIKFGFIJCVMT-GFCCVEGCSA-N,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,DEXTROTHYROXINE,unknown,,,,,,1.0,1.0,False,False,False
VVIAGPKUTFNRDU-UHFFFAOYSA-N,Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2,Leucovorin calcium,vNo-DILI-Concern,,,medium,strong,,,,True,False,False
NFBAXHOPROOJAW-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)C1c1ccccc1,PHENINDIONE,unknown,,,medium,strong,,1.0,1.0,False,False,False
FDBYIYFVSAHJLY-UHFFFAOYSA-N,CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O,RESMETIROM,unknown,D,,,,,,1.0,False,True,False
WTKZEGDFNFYCGP-UHFFFAOYSA-N,c1cn[nH]c1,Pyrazole,unknown,,,,strong,,,1.0,False,False,False
MKKYBZZTJQGVCD-XTCKQBCOSA-N,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,arbekacin,unknown,,,,,,1.0,1.0,False,False,False
RBKASMJPSJDQKY-RBFSKHHSSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,tirilazad,unknown,,,,,,1.0,1.0,False,False,False
JCYZMTMYPZHVBF-UHFFFAOYSA-N,Nc1nc(N)nc(Nc2ccc([As]3SCC(CO)S3)cc2)n1,melarsoprol,unknown,,,,weak,,1.0,1.0,False,False,False
PGBHMTALBVVCIT-UHFFFAOYSA-N,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,Neomycin sulfate,vNo-DILI-Concern,,,,medium,,,,True,False,False
CPEUVMUXAHMANV-UHFFFAOYSA-N,COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,flubendazole,unknown,,,,,,1.0,1.0,False,False,False
CPTIBDHUFVHUJK-NZYDNVMFSA-N,CCNNC(=O)[C@@H]1[C@H](c2cc(OC)c(OC)c(OC)c2)c2cc3c(cc2[C@H](O)[C@H]1CO)OCO3,mitopodozide,unknown,,,,,,1.0,1.0,False,False,False
GJJRIOLBUILIGK-UHFFFAOYSA-N,CCCCOCC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,difebarbamate,unknown,,,medium,strong,,1.0,1.0,False,False,False
KDYFGRWQOYBRFD-UHFFFAOYSA-N,O=C(O)CCC(=O)O,SODIUM SUCCINATE,unknown,,,,medium,,,1.0,False,False,False
DNIAPMSPPWPWGF-UHFFFAOYSA-N,CC(O)CO,propylene glycol,unknown,,,,strong,,,1.0,False,False,False
REDXJYDRNCIFBQ-UHFFFAOYSA-N,[Al+3],aluminium oxide,unknown,,,,medium,,,1.0,False,False,False
FABUFPQFXZVHFB-UHFFFAOYSA-N,CC(=Cc1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)N1,Ixabepilone,Ambiguous-DILI-Concern,E,boxed_hepatotox,,,,,,False,True,True
MBBZMMPHUWSWHV-UHFFFAOYSA-N,CNCC(O)C(O)C(O)C(O)CO,Iothalamate meglumine,vNo-DILI-Concern,,,medium,weak,,,,True,False,False
PVBQYTCFVWZSJK-UHFFFAOYSA-N,C[N+](C)(C)NCCC(=O)[O-],meldonium,unknown,,,,weak,,,1.0,False,False,False
RDOIQAHITMMDAJ-UHFFFAOYSA-N,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,LOPERAMIDE,vNo-DILI-Concern,,,,medium,weak,,1.0,True,False,False
ZEMGGZBWXRYJHK-UHFFFAOYSA-N,O=c1cc[nH]c(=S)[nH]1,thiouracil,unknown,,,,,,1.0,1.0,False,False,False
YNJBWRMUSHSURL-UHFFFAOYSA-N,O=C(O)C(Cl)(Cl)Cl,trichloroacetic acid,unknown,,,,strong,,,1.0,False,False,False
DYDCUQKUCUHJBH-UHFFFAOYSA-N,NC1CONC1=O,Cycloserine,Ambiguous-DILI-Concern,E,,,strong,,,,False,True,False
WIGIZIANZCJQQY-UHFFFAOYSA-N,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,"1H-Pyrrole-1-carboxamide, 3-ethyl-2,5-dihydro-4-methyl-N-2-4-(trans-4-methylcyclohexyl)aminocarbonylaminosulfonylphenylethyl-2-oxo-",vLess-DILI-Concern,,warning_hepatotox,weak,,,,1.0,True,False,False
LVXJQMNHJWSHET-UHFFFAOYSA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN1CCCCC1,Dacomitinib,vLess-DILI-Concern,E,,,,,,,True,True,False
IPQVTOJGNYVQEO-UHFFFAOYSA-N,O=C(O)c1cc(O)c2c(c1)C(C1c3cc(C(=O)O)cc(O)c3C(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O,Sennosides,unknown,D,,,,,,1.0,False,True,False
MFDFERRIHVXMIY-UHFFFAOYSA-N,CCN(CC)CCOC(=O)c1ccc(N)cc1,PROCAINE,unknown,,,,weak,,0.0,1.0,False,False,False
TYYBFXNZMFNZJT-UHFFFAOYSA-N,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I,IOXAGLATE MEGLUMINE,unknown,,,,,,1.0,1.0,False,False,False
YHXISWVBGDMDLQ-UHFFFAOYSA-N,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,MOCLOBEMIDE,unknown,,,,,,1.0,1.0,False,False,False
JSDRRTOADPPCHY-UHFFFAOYSA-N,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O,Quinapril hydrochloride,vLess-DILI-Concern,E,,,strong,,,,True,True,False
GVJHHUAWPYXKBD-IEOSBIPESA-N,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,tocofersolan,unknown,,,,,,1.0,1.0,False,False,False
YNZFUWZUGRBMHL-UHFFFAOYSA-N,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,opipramol,unknown,,,,,,1.0,1.0,False,False,False
WVYXNIXAMZOZFK-UHFFFAOYSA-N,CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O,diaziquone,unknown,,,,,,1.0,1.0,False,False,False
YXIWHUQXZSMYRE-UHFFFAOYSA-N,S=c1[nH]c2ccccc2s1,2-Mercaptobenzothiazole,unknown,,,,medium,,,1.0,False,False,False
LTMHDMANZUZIPE-UHFFFAOYSA-N,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,Digoxin,vNo-DILI-Concern,,,,strong,,,,True,False,False
ZPMNHBXQOOVQJL-UHFFFAOYSA-N,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,PRUCALOPRIDE,vNo-DILI-Concern,E,,,,,1.0,1.0,True,True,False
JWUBBDSIWDLEOM-DTOXIADCSA-N,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,CALCIFEDIOL ANHYDROUS,unknown,,,,,,1.0,1.0,False,False,False
AGBQKNBQESQNJD-UHFFFAOYSA-N,O=C(O)CCCCC1CCSS1,thioctic acid,unknown,,,,medium,,,1.0,False,False,False
RGOVYLWUIBMPGK-UHFFFAOYSA-N,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,Nonivamide,unknown,,,,medium,,,1.0,False,False,False
NBIIXXVUZAFLBC-UHFFFAOYSA-N,O=P(O)(O)O,"SODIUM PHOSPHATE, DIBASIC, ANHYDROUS",unknown,,,,medium,,,1.0,False,False,False
WHXMKTBCFHIYNQ-UHFFFAOYSA-N,CC1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,Simendan,unknown,,,,weak,,,1.0,False,False,False
PHEZJEYUWHETKO-UHFFFAOYSA-N,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,Brequinar,unknown,,,,medium,,,1.0,False,False,False
VZJFGSRCJCXDSG-UHFFFAOYSA-N,C[N+](C)(C)CCCCCC[N+](C)(C)C,hexamethonium,unknown,,,,weak,,,1.0,False,False,False
WYDUSKDSKCASEF-UHFFFAOYSA-N,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,PROCYCLIDINE,vNo-DILI-Concern,,,,weak,,,1.0,True,False,False
YGCODSQDUUUKIV-UHFFFAOYSA-N,Nc1nc2cc(Cl)ccc2o1,zoxazolamine,unknown,,,,weak,,1.0,1.0,False,False,False
