inchi_key,canonical_smiles,name,vivo_dilirank,vivo_livertox,vivo_dailymed,vivo_pubmed,vivo_ctd,vivo_chembl,vivo_faers
KDFQABSFVYLGPM-UHFFFAOYSA-N,Cc1cccc(NC(=O)NC2N=C(c3ccccc3)c3ccccc3N(C)C2=O)c1,L 365260,,,,,weak,,
YJGVMLPVUAXIQN-UHFFFAOYSA-N,COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,Podophyllotoxin,,,,,medium,,
GAPOASFZXBWUGS-UHFFFAOYSA-N,C[Si](C)(C)c1cccc(C(=O)C(F)(F)F)c1,CHEMBL3137700,,,,,,1.0,
IQUGPRHKZNCHGC-UHFFFAOYSA-N,CN1Cc2c(ccc3c2OCO3)C2(C)C(O)Cc3cc4c(cc3C12)OCO4,corynoline,,,,,medium,,
MRXDGVXSWIXTQL-UHFFFAOYSA-N,CC(C)CC(NC(=O)C(NC(=O)NC(Cc1ccccc1)C(=O)O)C1CCN=C(N)N1)C(=O)NC(C=O)Cc1ccccc1,chymostatin,,,,,weak,,
XOSAHGWVGLNMBK-UHFFFAOYSA-N,O=C1OC2(c3cc(Br)c(O)c(Br)c3Oc3c2cc(Br)c(O)c3Br)c2c(Cl)ccc(Cl)c21,phloxine,,,,,weak,,
XHMJOUIAFHJHBW-UHFFFAOYSA-N,NC1C(O)OC(COP(=O)(O)O)C(O)C1O,glucosamine 6-phosphate,,,,,medium,,
VSWICNJIUPRZIK-UHFFFAOYSA-N,C1=CNCCC1,Pyrrolidines,,,,medium,,,
IMSDOBUYDTVEHN-UHFFFAOYSA-N,CC(C)n1cc2c3c(cccc31)C1CC(C(=O)NC3CCCC3O)CN(C)C1C2,LY 215840,,,,,medium,,
WVOLTBSCXRRQFR-UHFFFAOYSA-N,C=C(C)C1CCC(C)=CC1c1c(O)cc(CCCCC)c(C(=O)O)c1O,cannabidiolic acid,,,,,medium,,
XTWYTFMLZFPYCI-UHFFFAOYSA-N,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,Adenosine Diphosphate,,,,,medium,,
XCUCMLUTCAKSOZ-UHFFFAOYSA-N,COc1cc2c(cc1OC)C(Cc1ccc(O)c(Oc3cc4c(cc3OC)CCN(C)C4Cc3ccc(O)cc3)c1)N(C)CC2,liensinine,,,,,medium,,
WWSYXEZEXMQWHT-UHFFFAOYSA-N,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1CCOC1O2,aflatoxin B2,,,,,medium,,
NNKXVWNQZVYIDG-UHFFFAOYSA-N,O[Si]12O[Si]3(O)O[Si](O)(O1)O[Si](O)(O2)O3,Talc,,,,,weak,,
WYQIPCUPNMRAKP-UHFFFAOYSA-O,O=C1c2ccccc2-[n+]2ccc3c([nH]c4ccccc43)c21,fascaplysine,,,,,weak,,
HUMXMXKZASBHLD-UHFFFAOYSA-N,CCn1c(=O)n(Cc2cnn(C)c2)c(=O)c2cc(S(=O)(=O)NC3(CF)CC3)ccc21,CHEMBL4438105,,,,,,1.0,
XVPBINOPNYFXID-UHFFFAOYSA-N,O=C1CCCC2C3CCC[N+]4([O-])CCCC(CN12)C34,oxymatrine,,,,,medium,,
OZHJEQVYCBTHJT-UHFFFAOYSA-N,Cc1c(Br)c(Br)c(Br)c(Br)c1Br,"2,3,4,5,6-pentabromotoluene",,,,,weak,,
UZEDIBTVIIJELN-UHFFFAOYSA-N,[Cr+2],chromous chloride,,,,,medium,,
IOWMKBFJCNLRTC-UHFFFAOYSA-N,CC(C)C(O)CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,24-hydroxycholesterol,,,,,medium,,
AVJBPWGFOQAPRH-UHFFFAOYSA-N,CC(=O)NC1C(O)OC(CO)C(OS(=O)(=O)O)C1OC1OC(C(=O)O)C(O)C(O)C1O,Dermatan Sulfate,,,,,weak,,
BOPIMTNSYWYZOC-UHFFFAOYSA-N,C=C1CCCC2(C)CCC(C(C)(C)O)CC12,beta-eudesmol,,,,,weak,,
JRLOEMCOOZSCQP-UHFFFAOYSA-N,CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1,alpha-pentyl-3-(2-quinolinylmethoxy)benzenemethanol,,,,,medium,,
ANJTVLIZGCUXLD-UHFFFAOYSA-N,O=c1cccc2n1CC1CNCC2C1,cytisine,,,,,weak,,
RJPPRBMGVWEZRR-UHFFFAOYSA-N,O=C(CO)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O,isomaltulose,,,,,medium,,
CKHJPWQVLKHBIH-UHFFFAOYSA-N,CC(=C(CCOC(=O)C(C)C)SSC(CCOC(=O)C(C)C)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,sulbutiamine,,,,,medium,,
LPQZKKCYTLCDGQ-UHFFFAOYSA-N,CC1(Cn2ccnn2)C(C(=O)O)N2C(=O)CC2S1(=O)=O,Tazobactam,,,,,weak,,
MEEXETVZNQYRSP-UHFFFAOYSA-N,O=C(O)c1cc2c(c3c1c([N+](=O)[O-])cc1ccccc13)OCO2,aristolochic acid II,,,,,medium,,
DSDNAKHZNJAGHN-UHFFFAOYSA-N,C=C(C)C12CC(C)C34OC(Cc5ccccc5)(OC1C3C=C(COC(=O)Cc1ccc(O)c(OC)c1)CC1(O)C(=O)C(C)=CC14)O2,resiniferatoxin,,,,,medium,,
QEEBRPGZBVVINN-UHFFFAOYSA-N,CC12CCC(O)CC1CCC1C2CCC2(C)C(c3ccc(=O)oc3)CCC12O,bufalin,,,,,medium,,
IRSFLDGTOHBADP-UHFFFAOYSA-N,CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O,embelin,,,,,medium,,
ZXSWTMLNIIZPET-ZOFHRBRSSA-N,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,methylestrenolone,unknown,,,,,1.0,
NISPVUDLMHQFRQ-UHFFFAOYSA-N,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,cucurbitacin I,,,,,medium,,
MVLAQMAASMXVFP-UHFFFAOYSA-N,O=CC(Oc1c(O)cc(O)cc1C=Cc1ccc(O)cc1)C(O)C(O)C(O)CO,"2,3,5,4'-tetrahydroxystilbene 2-O-glucopyranoside",,,,,medium,,
VXOKDLACQICQFA-UHFFFAOYSA-N,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCNCC)c(I)c1,desethylamiodarone,,,,,medium,,
LLEJIEBFSOEYIV-UHFFFAOYSA-N,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,chelerythrine,,,,,medium,,
RPQXVSUAYFXFJA-UHFFFAOYSA-N,NC(=O)OCC1N=C(N)N2CCC(O)(O)C23NC(N)=NC13,Saxitoxin,,,,,medium,,
SUWYPNNPLSRNPS-UHFFFAOYSA-N,CC(C)=CCCC(C)=CCCC(=CCCC(C)=CCO)CO,plaunotol,,,,,weak,,
NPNNKDMSXVRADT-UHFFFAOYSA-N,COc1cc(C=CC(=O)NCCc2ccc(O)cc2)ccc1O,feruloyltyramine,,,,,weak,,
SWZMSZQQJRKFBP-UHFFFAOYSA-N,O=C1C=C2C=CC3CC2(O1)C1CCCCN31,securinine,,,,,medium,,
DHSUYTOATWAVLW-UHFFFAOYSA-N,CC1(C)CC1C(=O)NC(=CCCCCSCC(N)C(=O)O)C(=O)O,"Cilastatin, Imipenem Drug Combination",,,,,medium,,
ILYQAUGSZQOWCA-UHFFFAOYSA-N,NC(CCC(=O)NC(CSc1c(C=CC(=O)O)ccc(O)c1O)C(=O)NCC(=O)O)C(=O)O,2-S-glutathionylcaffeic acid,,,,,weak,,
DNAWGBOKUFFVMB-PZIGJSDBSA-N,CC(C)[C@](O)(C(=O)OCC1=CC[N+]2([O-])CC[C@@H](O)[C@@H]12)[C@H](C)O,CHEMBL512655,,,,,,1.0,
GGHMUJBZYLPWFD-UHFFFAOYSA-N,CC1CCC2(O)C(C)(C)C3CCC2(C)C1C3,patchouli alcohol,,,,,medium,,
VIKNJXKGJWUCNN-JBKQDOAHSA-N,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,CHEMBL4082273,,,,,,1.0,
IXFPJGBNCFXKPI-UHFFFAOYSA-N,CC=C(C)C(=O)OC1C(C)=C2C(C1OC(=O)CCCCCCC)C(C)(OC(C)=O)CC(OC(=O)CCC)C1(O)C2OC(=O)C1(C)O,Thapsigargin,,,,,medium,,
QAOBBBBDJSWHMU-UHFFFAOYSA-N,CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,"16,16-Dimethylprostaglandin E2",,,,,medium,,
ORJVQPIHKOARKV-UHFFFAOYSA-N,COc1cc2c3c(c1OC)-c1ccccc1CC3N(C)CC2,nuciferine,,,,,medium,,
WYQVAPGDARQUBT-UHFFFAOYSA-N,CC1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1C,asiaticoside,,,,,weak,,
VFIDUCMKNJIJTO-UHFFFAOYSA-N,Cc1ccc(OCC(O)C(C)NC(C)C)c2c1CCC2,ICI 118551,,,,,medium,,
MGQRRMONVLMKJL-KWJIQSIXSA-N,CO[C@@H]1[C@@H](N)[C@@H](O[C@H]2[C@H](Oc3cccc4c(O)c5c(=O)oc6ccc(C)c7c(=O)oc(c34)c5c67)O[C@H](C)[C@H](O)[C@]2(C)O)O[C@H](C)[C@@H]1O,Elsamitrucin,unknown,,,,,1.0,
NKBRWLDMUXONRI-UHFFFAOYSA-N,Nc1ncc2nc(Br)n(C3OC(COP(O)(O)=S)C(O)=C3O)c2n1,"8-bromoguanosino-3',5'-cyclic monophosphorothioate",,,,,weak,,
MCAHMSDENAOJFZ-UHFFFAOYSA-N,COC1C=CC=C(C)C(=O)NC2=CC(=O)C=C(C2=O)C(OC)C(C)CC(OC)C(OC)C(C)C=C(C)C1OC(N)=O,herbimycin,,,,,medium,,
ZZZYHIMVKOHVIH-UHFFFAOYSA-N,COC(=O)C12OCC34C(CC5C(C)=C(O)C(=O)CC5(C)C3C(O)C1O)OC(=O)C(OC(=O)C=C(C)C)C24,brusatol,,,,,medium,,
NCYSTSFUYSFMEO-UHFFFAOYSA-N,CCC=CCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,prostaglandin I3,,,,,weak,,
OUQGDTNNZRAKIB-UHFFFAOYSA-N,O=C(O)CCCCCCCn1ccnc1,1-carboxyheptylimidazole,,,,,weak,,
JEDJMKTVUPSHFW-UHFFFAOYSA-N,CC(Cc1ccc2c(c1)OC(C(=O)O)(C(=O)O)O2)NCC(O)c1cccc(Cl)c1,"disodium (R,R)-5-(2-((2-(3-chlorophenyl)-2-hydroxyethyl)-amino)propyl)-1,3-benzodioxole-2,3-dicarboxylate",,,,,medium,,
PDMUULPVBYQBBK-UHFFFAOYSA-N,CCCCOc1cc(CC2CNC(=O)N2)ccc1OC,4-(3-Butoxy-4-methoxybenzyl)-2-imidazolidinone,,,,,medium,,
HLULTZRXKIQNBX-UHFFFAOYSA-N,O=C(Nc1nc2ccc(Cl)cc2s1)NN1C(=O)C(Cl)C1c1ccc(Cl)cc1Cl,CHEMBL4569177,,,,,,1.0,
QSQFARNGNIZGAW-UHFFFAOYSA-N,CS(=O)(=O)OCCOS(C)(=O)=O,CHEMBL170630,,,,,,1.0,
GIKLTQKNOXNBNY-UHFFFAOYSA-N,ClC=C[As](Cl)Cl,lewisite,,,,,medium,,
ZROLHBHDLIHEMS-UHFFFAOYSA-N,CCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,tetrahydrocannabivarin 9,,,,,weak,,
WZNJWVWKTVETCG-UHFFFAOYSA-N,NC(Cn1ccc(=O)c(O)c1)C(=O)O,Mimosine,,,,,medium,,
SSEUDFYBEOIWGF-UHFFFAOYSA-N,COc1cc2c3c(c4cc(OC)c(OC)cc4c2cc1OC)CN1CCCC1C3,tylophorine,,,,,medium,,
RJXQSIKBGKVNRT-UHFFFAOYSA-N,NP(=O)(O)N(CCCl)CCCl,phosphoramide mustard,,,,,medium,,
JFJZZMVDLULRGK-UHFFFAOYSA-O,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C,Tubocurarine,,,,,medium,,
YYGNTYWPHWGJRM-UHFFFAOYSA-N,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,Squalene,,,,,medium,,
HSJQJGAVYCLWJA-UHFFFAOYSA-N,O=c1c2ccc3cccc4c(=O)cc(c5ccccc15)-c2c34,"benzo(a)pyrene-6,12-quinone",,,,,weak,,
GQWYWHOHRVVHAP-UHFFFAOYSA-N,CC1=CC(C)CC(C)OC(=O)CC(c2ccc(O)cc2)NC(=O)C(Cc2c(Br)[nH]c3ccccc23)N(C)C(=O)C(C)NC(=O)C(C)C1,jasplakinolide,,,,,medium,,
ZONYXWQDUYMKFB-UHFFFAOYSA-N,O=C1CC(c2ccccc2)Oc2ccccc21,flavanone,,,,,medium,,
YNRCBOXEDICOIX-UHFFFAOYSA-N,NCCN(CCN)[N+]([O-])=NO,"2,2'-(hydroxynitrosohydrazono)bis-ethanamine",,,,,medium,,
NNWHUJCUHAELCL-UHFFFAOYSA-N,CC=Cc1ccc(OC)c(OC)c1,isomethyleugenol,,,,,weak,,
XOEUHCONYHZURQ-HNUBZJOYSA-N,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,flurithromycin,unknown,,,,,1.0,
SDXKZPQOVUDXIY-UHFFFAOYSA-N,COc1cc(O)cc(CCc2ccc(OC)c(O)c2)c1,gigantol,,,,,medium,,
KEQHJBNSCLWCAE-UHFFFAOYSA-N,CC1=CC(=O)C(C(C)C)=CC1=O,thymoquinone,,,,,medium,,
IOEPXYJOHIZYGQ-UHFFFAOYSA-N,Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2,CHEMBL2106892,,,,,,1.0,
VVOAZFWZEDHOOU-UHFFFAOYSA-N,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1,magnolol,,,,,medium,,
KFGOFTHODYBSGM-UHFFFAOYSA-N,CCCCCC(O)C=CC1C(O)CC(O)C1CC(=O)CCCCC(=O)O,6-Ketoprostaglandin F1 alpha,,,,,medium,,
QZVNQOLPLYWLHQ-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,benidipine,,,,,medium,,
NLDDIKRKFXEWBK-UHFFFAOYSA-N,CCCCCC(O)CC(=O)CCc1ccc(O)c(OC)c1,gingerol,,,,,medium,,
WJRBRSLFGCUECM-UHFFFAOYSA-N,O=C1CNC(=O)N1,Hydantoins,,,,weak,,,
IAIWVQXQOWNYOU-UHFFFAOYSA-N,NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,Nitrofurazone,,,,,medium,,
VZFRNCSOCOPNDB-UHFFFAOYSA-N,CC(=CC=CC(C)C(=O)O)C1CNC(C(=O)O)C1CC(=O)O,domoic acid,,,,,medium,,
STBMTRPPGSYEFD-UHFFFAOYSA-N,CN(C)CCN1C(=O)c2ccccc2Nc2ccccc21,CHEMBL99486,,,,,,1.0,
QJTJIQBSZLFWFS-UHFFFAOYSA-N,O=C(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,Ro 21-5104,,,,,weak,,
LIOKMIQQPDDTNO-UHFFFAOYSA-N,CC(C)CC(NC(=O)N1CCCCCC1)C(=O)NC(Cc1cn(C)c2ccccc12)C(=O)NC(Cc1ccccn1)C(=O)O,FR 139317,,,,,weak,,
FNFHZBKBDFRYHS-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)NC,1-O-hexadecyl-2-N-methylcarbamylphosphatidylcholine,,,,,weak,,
CVRXLMUYFMERMJ-UHFFFAOYSA-N,c1ccc(CN(CCN(Cc2ccccn2)Cc2ccccn2)Cc2ccccn2)nc1,"N,N,N',N'-tetrakis(2-pyridylmethyl)ethylenediamine",,,,,medium,,
MGMQAZXDRJETOM-UHFFFAOYSA-M,O=C([O-])c1ccc([Hg+])cc1,4-hydroxymercuribenzoate,,,,,weak,,
HFXRJLLAJRGFLY-LGMDPLHJSA-N,CCC(C)Oc1cc(NC(=O)/C(C#N)=C(/C)O)c(F)cc1-c1cccc(C(F)(F)F)c1,CHEMBL5193565,,,,,,1.0,
PDHAOJSHSJQANO-UHFFFAOYSA-N,Oc1cc(O)cc(C=Cc2ccc(O)cc2O)c1,puag-haad,,,,,medium,,
PXGWEUQZDRUMRE-UHFFFAOYSA-N,O=C(OC1C(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)OC(CO)C(O)C1O)c1cc(O)c(O)c(O)c1,2''-galloylhyperin,,,,,medium,,
XLTFNNCXVBYBSX-UHFFFAOYSA-N,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,wogonin,,,,,medium,,
KQPYUDDGWXQXHS-UHFFFAOYSA-N,O=C1C=CC(=O)c2c(O)cccc21,juglone,,,,,medium,,
MNCZMYLRBLYUPR-UHFFFAOYSA-N,CCP(=O)(OC)c1ccc2oc(-c3ccc(F)cc3)nc2c1,CHEMBL4638592,,,,,,1.0,
PFRQBZFETXBLTP-UHFFFAOYSA-N,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O,Vitamin K 2,,,,,medium,,
SGUAFYQXFOLMHL-ACJLOTCBSA-N,C[C@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1,CHEMBL27193,,,,,,1.0,
YZVWKHVRBDQPMQ-UHFFFAOYSA-N,Nc1ccc2ccc3cccc4ccc1c2c34,1-aminopyrene,,,,,weak,,
LELAOEBVZLPXAZ-UHFFFAOYSA-N,C[S+]([O-])CCCN=C=S,iberin,,,,,medium,,
UKHMZCMKHPHFOT-UHFFFAOYSA-N,Nc1ncnc2c1ncn2C1CCCO1,9-(tetrahydro-2-furyl)-adenine,,,,,weak,,
IFXSWTIWFGIXQO-AOOOYVTPSA-N,C[C@@H]1C[C@H](C)CN(S(=O)(=O)c2ccc(Cl)c(C(=O)O)c2)C1,CHEMBL2104748,,,,,,1.0,
ITVGXXMINPYUHD-UHFFFAOYSA-N,COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O,neohesperidin dihydrochalcone,,,,,medium,,
SQMWSBKSHWARHU-UHFFFAOYSA-N,OCC1OC(n2cnc3c(NC4CCCC4)ncnc32)C(O)C1O,N(6)-cyclopentyladenosine,,,,,weak,,
QFXKXRXFBRLLPQ-UHFFFAOYSA-N,c1ccc2c(c1)[I+]c1ccccc1-2,diphenyleneiodonium,,,,,medium,,
QNBTYORWCCMPQP-UHFFFAOYSA-N,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,dimethomorph,,,,,medium,,
VQODGRNSFPNSQE-UHFFFAOYSA-N,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,dexamethasone 21-phosphate,,,,,medium,,
OPJZLUXFQFQYAI-UHFFFAOYSA-N,O=c1c(OC2OC(C(O)CO)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,isoquercitrin,,,,,medium,,
NNJPGOLRFBJNIW-UHFFFAOYSA-N,CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,Demecolcine,,,,,medium,,
XCBWMEWFFNUFLV-UHFFFAOYSA-N,COc1cc(N(CC(=O)O)CC(=O)O)c2nc(COc3cc(C)ccc3N(CC(=O)O)CC(=O)O)ccc2c1,Quin2,,,,,weak,,
LPQDGVLVYVULMX-UHFFFAOYSA-N,CCOC(=O)CC(SP(=O)(OC)SC)C(=O)OCC,isomalathion,,,,,weak,,
KUGUNHHHNWFJTM-UHFFFAOYSA-N,Cn1c(=O)c2c(nc3n2CCCN3Cc2c(F)cccc2Cl)n(C)c1=O,CHEMBL4521517,,,,,,1.0,
GWXLDORMOJMVQZ-UHFFFAOYSA-N,[Ce],Cerium,,,,,weak,,
VUAFHZCUKUDDBC-UHFFFAOYSA-N,CC(C)(S)C(=O)NC(CS)C(=O)O,bucillamine,,,,,weak,,
RFWGABANNQMHMZ-UHFFFAOYSA-N,CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)c(O)c1,oleuropein,,,,,medium,,
XGVJWXAYKUHDOO-UHFFFAOYSA-N,OC1C=C2CCN3Cc4cc5c(cc4C(C1O)C23)OCO5,lycorine,,,,,medium,,
FXLOVSHXALFLKQ-UHFFFAOYSA-N,Cc1ccc(C=O)cc1,4-methylbenzaldehyde,,,,,medium,,
NLVFBUXFDBBNBW-UHFFFAOYSA-N,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,Tobramycin,,,,,medium,,
XYTOFZZIIYJECI-CTTKUTITSA-N,Cc1cn([C@@H]2O[C@@]3(COP(O)(=S)O[C@H]4[C@H]5O[C@H](C)[C@]4(COP(O)(=S)O[C@H]4C[C@H](n6cc(C)c(=O)[nH]c6=O)O[C@@H]4COP(O)(=S)O[C@H]4[C@@H](O)[C@H](n6cnc7c6N=CNC7N)O[C@@H]4COP(O)(=S)O[C@H]4[C@@H](O)[C@H](n6cnc7c(=O)[nH]c(N)nc76)O[C@@H]4COP(O)(=S)O[C@H]4[C@@H](O)[C@H](n6ccc(N)nc6=O)O[C@@H]4COP(O)(=S)O[C@H]4[C@@H](O)[C@H](n6cnc7c(N)ncnc76)O[C@@H]4COP(O)(=S)O[C@H]4[C@@H](O)[C@H](n6ccc(N)nc6=O)O[C@@H]4COP(O)(=S)O[C@H]4[C@@H](O)[C@H](n6cc(C)c(=O)[nH]c6=O)O[C@@H]4COP(O)(=S)O[C@H]4[C@@H](O)[C@H](n6cnc7c(=O)[nH]c(N)nc76)O[C@@H]4COP(O)(=S)O[C@H]4[C@@H](O)[C@H](n6cnc7c(=O)[nH]c(N)nc76)O[C@@H]4COP(O)(=S)O[C@H]4[C@@H](O)[C@H](n6ccc(N)nc6=O)O[C@@H]4COP(O)(=S)O[C@H]4[C@H]6O[C@H](C)[C@]4(COP(O)(=S)O[C@H]4[C@H]7O[C@H](C)[C@]4(CO)O[C@H]7n4ccc(=O)[nH]c4=O)O[C@H]6n4cc(C)c(N)nc4=O)O[C@H]5n4ccc(=O)[nH]c4=O)[C@@H](C)O[C@@H]2[C@@H]3O)c(=O)nc1N,CHEMBL501528,,,,,,1.0,
GHOKWGTUZJEAQD-UHFFFAOYSA-N,CC(C)(CO)C(O)C(=O)NCCC(=O)O,Pantothenic Acid,,,,,medium,,
MATGKVZWFZHCLI-UHFFFAOYSA-N,COc1cc(CC2COC(=O)C2Cc2ccc(O)c(OC)c2)ccc1O,matairesinol,,,,,medium,,
PTMZTTPJFDLIOR-UHFFFAOYSA-N,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC1(C)CCc2cc(O)c(C)c(C)c2O1,plastochromanol 8,,,,,medium,,
QBYUNVOYXHFVKC-GBURMNQMSA-N,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL408701,,,,,,1.0,
ZCBUQCWBWNUWSU-UHFFFAOYSA-N,CN(C)CC1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,ruboxistaurin,,,,,weak,,
GOZUADYOHPCXLE-UHFFFAOYSA-N,CC(C)/N=C/Nc1ccc(-c2c[nH]cn2)cc1,CHEMBL308005,,,,,,1.0,
HEBKCHPVOIAQTA-UHFFFAOYSA-N,OCC(O)C(O)C(O)CO,Xylitol,,,,,weak,,
WBEFUVAYFSOUEA-UHFFFAOYSA-N,O=C1C(=Cc2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,aureusidin,,,,,medium,,
DOWJXOHBNXRUOD-UHFFFAOYSA-N,Cc1cccc2c1ccc1ccccc12,1-methylphenanthrene,,,,,medium,,
JSFATNQSLKRBCI-UHFFFAOYSA-N,CCCCCC(O)C=CC=CCC=CCC=CCCCC(=O)O,"15-hydroxy-5,8,11,13-eicosatetraenoic acid",,,,,medium,,
LQANGKSBLPMBTJ-UHFFFAOYSA-N,CCCCCC(O)C=CC1C2CC(CO2)C1CC=CCCCC(=O)O,"15-Hydroxy-11 alpha,9 alpha-(epoxymethano)prosta-5,13-dienoic Acid",,,,,medium,,
JZLQUWSWOJPCAK-UHFFFAOYSA-N,Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,"2,3,7,8-tetrabromodibenzo-4-dioxin",,,,,medium,,
OOAHNJDZICJECC-BHWPLRMJSA-N,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](C)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,CHEMBL2104498,,,,,,1.0,
VSWDORGPIHIGNW-UHFFFAOYSA-N,S=C(S)N1CCCC1,pyrrolidine dithiocarbamic acid,,,,,medium,,
VEUMANXWQDHAJV-UHFFFAOYSA-N,Oc1ccccc1C=NCCN=Cc1ccccc1O,"N,N'-bis(salicylideneamino)ethane-manganese(II)",,,,,medium,,
KJHHAPASNNVTSN-UHFFFAOYSA-N,COc1ccc(C(=O)C=Cc2ccccc2)cc1,4'-methoxychalcone,,,,,medium,,
VDXZNPDIRNWWCW-UHFFFAOYSA-N,CCC(C)C(NC(=O)CN)C(=O)NCC(=O)NC(C)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CO)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(N)=O)C(C)CC)C(C)CC)C(C)O)C(C)O)C(C)C)C(C)C,Melitten,,,,,medium,,
OXGUCUVFOIWWQJ-UHFFFAOYSA-N,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,quercitrin,,,,,medium,,
CUXYLFPMQMFGPL-UHFFFAOYSA-N,CCCCC=CC=CC=CCCCCCCCC(=O)O,eleostearic acid,,,,,weak,,
